Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundance: F1: Sample,Found in Sample: [S1] F1: Sample,# Protein Groups,Modifications
FALSE,Low,Master Protein,Q8WZ42,Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=4,0.067,1.403,0,2,4,1,34350,3813.7,6.35,3.39,2,0,303935936,Medium,1,
FALSE,Low,Master Protein,O60292,Signal-induced proliferation-associated 1-like protein 3 OS=Homo sapiens OX=9606 GN=SIPA1L3 PE=1 SV=3,0.086,1.277,1,1,4,1,1781,194.5,8.32,8.48,1,0,660682.625,High,1,
FALSE,High,Master Protein,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4,0,7.958,5,2,4,2,589,65.3,5.11,7.94,2,0,432475.25,High,1,
FALSE,High,Master Protein,Q32MZ4,Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens OX=9606 GN=LRRFIP1 PE=1 SV=2,0,22.627,7,4,4,4,808,89.2,4.65,10.93,4,0,1864136,High,1,
FALSE,High,Master Protein,P51149,Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1,0,9.167,18,3,4,3,207,23.5,6.7,5.56,3,0,,High,1,
FALSE,High,Master Protein,Q6VN20,Ran-binding protein 10 OS=Homo sapiens OX=9606 GN=RANBP10 PE=1 SV=1,0,11.798,7,3,4,3,620,67.2,6.77,8.41,3,0,428207.4688,High,1,
FALSE,High,Master Protein,P52815,"39S ribosomal protein L12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL12 PE=1 SV=2",0,7.532,23,2,4,2,198,21.3,8.87,12.75,2,0,1503736,High,1,
FALSE,High,Master Protein,P35637,RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1,0,6.234,6,2,4,2,526,53.4,9.36,9.73,2,0,1509234.25,High,1,
FALSE,High,Master Protein,P62805,Histone H4 OS=Homo sapiens OX=9606 GN=H4C1 PE=1 SV=2,0,5.458,21,2,4,2,103,11.4,11.36,7.73,2,0,130672.3516,High,1,
FALSE,High,Master Protein,O43776,"Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1",0,6.13,4,2,4,2,548,62.9,6.25,9.1,2,0,753592.0625,High,1,
FALSE,High,Master Protein,P23246,"Splicing factor, proline- and glutamine-rich OS=Homo sapiens OX=9606 GN=SFPQ PE=1 SV=2",0,10.079,7,4,4,3,707,76.1,9.44,6.93,4,1,2655178.125,High,1,
FALSE,High,Master Protein,P62306,Small nuclear ribonucleoprotein F OS=Homo sapiens OX=9606 GN=SNRPF PE=1 SV=1,0,6.435,24,2,4,2,86,9.7,4.67,10.9,2,0,1465175.5,High,1,
FALSE,High,Master Protein,O94782,Ubiquitin carboxyl-terminal hydrolase 1 OS=Homo sapiens OX=9606 GN=USP1 PE=1 SV=1,0,5.235,2,2,4,2,785,88.2,5.45,6.48,2,0,716898.125,High,1,Phospho [T558]
FALSE,Low,Master Protein,Q9UPN3,"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4",0.251,0.715,0,1,4,1,7388,837.8,5.39,5.79,1,0,17958414.31,High,1,
FALSE,High,Master Protein,Q9P2E9,Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5,0,12.256,3,3,4,3,1410,152.4,8.6,6.95,3,0,1433897.719,High,1,
FALSE,High,Master Protein,P54577,"Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=YARS1 PE=1 SV=4",0,9.405,8,4,4,4,528,59.1,7.05,8.86,4,0,1885327.375,High,1,
FALSE,High,Master Protein,Q99456,"Keratin, type I cytoskeletal 12 OS=Homo sapiens OX=9606 GN=KRT12 PE=1 SV=1",0,3.222,5,2,4,1,494,53.5,4.78,8.89,2,0,,High,1,
FALSE,Low,Master Protein,Q9BVW5,TIMELESS-interacting protein OS=Homo sapiens OX=9606 GN=TIPIN PE=1 SV=2,0.2,0.886,5,1,4,1,301,34.5,4.82,5.58,1,0,2326319,High,1,Methyl [R71]
FALSE,High,Master Protein,P09497,Clathrin light chain B OS=Homo sapiens OX=9606 GN=CLTB PE=1 SV=1,0,7.574,12,4,4,4,229,25.2,4.64,7.94,4,0,2799211.125,High,1,
FALSE,High,Master Protein,P10809,"60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2",0,13.22,10,4,4,4,573,61,5.87,9.72,4,0,,High,1,Phospho [S253; S256]
FALSE,High,Master Protein,P78527,DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3,0,7.292,1,4,4,4,4128,468.8,7.12,7.65,4,0,824852.5625,High,1,
FALSE,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,14.468,6,3,4,3,531,57.9,7.84,9.11,3,0,997340.375,High,1,
FALSE,High,Master Protein,P53621,Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2,0,5.833,4,4,4,4,1224,138.3,7.66,6.98,4,0,2549003.531,High,1,
FALSE,High,Master Protein,Q6NZI2,Caveolae-associated protein 1 OS=Homo sapiens OX=9606 GN=CAVIN1 PE=1 SV=1,0,19.121,13,3,4,3,390,43.5,5.6,12.59,3,0,,High,1,
FALSE,High,Master Protein,Q9NUJ1,"Mycophenolic acid acyl-glucuronide esterase, mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1",0,15.17,16,3,4,3,306,33.9,8.57,10.94,3,0,,High,1,
FALSE,High,Master Protein,P36776,"Lon protease homolog, mitochondrial OS=Homo sapiens OX=9606 GN=LONP1 PE=1 SV=2",0,6.908,4,4,4,4,959,106.4,6.39,6.91,4,0,497390,High,1,
FALSE,High,Master Protein,P07602,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2,0,5.755,5,2,4,2,524,58.1,5.17,10.87,2,0,5215207.625,High,1,
FALSE,High,Master Protein,Q08380,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1,0,7.002,6,3,4,3,585,65.3,5.27,5.8,3,0,902038.0625,High,1,
FALSE,High,Master Protein,Q9P0J7,E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2,0,11.151,7,2,4,2,381,41.9,5.66,10.91,2,0,,High,1,
FALSE,High,Master Protein,Q99729,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=2,0,6.932,6,2,3,2,332,36.2,8.21,2.1,2,0,1914211.438,High,1,
FALSE,High,Master Protein,Q9BWJ5,Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,0,3.318,17,1,3,1,86,10.1,6.35,6.45,1,0,856882.5625,High,1,
FALSE,High,Master Protein,Q13561,Dynactin subunit 2 OS=Homo sapiens OX=9606 GN=DCTN2 PE=1 SV=4,0,9.048,6,2,3,2,401,44.2,5.21,6.17,2,0,,High,1,
FALSE,High,Master Protein,Q9Y6M1,Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2,0,6.766,6,3,3,3,599,66.1,8.46,4.14,3,0,1306634.75,High,1,
FALSE,High,Master Protein,Q9NR30,Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,0,4.371,4,3,3,3,783,87.3,9.28,4.78,3,0,1172644,High,1,
FALSE,High,Master Protein,P09382,Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2,0,8.595,14,1,3,1,135,14.7,5.5,8.56,1,0,1347100.625,High,1,Met-loss+Acetyl [N-Term]
FALSE,Low,Master Protein,Q96P31,Fc receptor-like protein 3 OS=Homo sapiens OX=9606 GN=FCRL3 PE=1 SV=1,0.26,0.7,1,1,3,1,734,80.8,7.03,6.04,1,0,27504198,High,1,
FALSE,High,Master Protein,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2,0,6.558,4,2,3,1,482,54.1,5.55,5.14,2,0,839831.6875,High,1,
FALSE,Low,Master Protein,Q8IUD2,ELKS/Rab6-interacting/CAST family member 1 OS=Homo sapiens OX=9606 GN=ERC1 PE=1 SV=1,0.05,1.475,1,2,3,2,1116,128,5.97,1.62,2,0,1590421,High,1,
FALSE,High,Master Protein,P49207,60S ribosomal protein L34 OS=Homo sapiens OX=9606 GN=RPL34 PE=1 SV=3,0,5.976,21,3,3,3,117,13.3,11.47,5.72,3,0,12993536,High,1,
FALSE,High,Master Protein,Q14444,Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2,0,8.378,5,3,3,3,709,78.3,5.25,5.2,3,0,5472158.5,High,1,
FALSE,High,Master Protein,Q9GZP4,PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1,0,12.919,23,3,3,3,211,24.2,5.74,8.12,3,0,1107143.625,High,1,
FALSE,Low,Master Protein,Q96SI1,BTB/POZ domain-containing protein KCTD15 OS=Homo sapiens OX=9606 GN=KCTD15 PE=1 SV=1,0.088,1.256,3,1,3,1,283,31.9,7.44,0,1,0,3595226,High,1,
FALSE,High,Master Protein,P18077,60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2,0,4.202,14,2,3,2,110,12.5,11.06,4.22,2,0,3956609.25,High,1,
FALSE,Low,Master Protein,Q13733,Sodium/potassium-transporting ATPase subunit alpha-4 OS=Homo sapiens OX=9606 GN=ATP1A4 PE=1 SV=3,0.102,1.198,1,1,3,1,1029,114.1,6.64,6.66,1,0,2569802,High,1,Methyl [R438]
FALSE,Medium,Master Protein,Q9H672,Ankyrin repeat and SOCS box protein 7 OS=Homo sapiens OX=9606 GN=ASB7 PE=1 SV=2,0.041,1.678,5,2,3,1,318,36,8.29,4.19,2,0,,High,1,Methyl [K140]
FALSE,Low,Master Protein,Q6EMB2,Tubulin polyglutamylase TTLL5 OS=Homo sapiens OX=9606 GN=TTLL5 PE=1 SV=3,0.251,0.716,1,1,3,1,1281,143.5,8.63,5.15,1,0,,High,1,
FALSE,High,Master Protein,Q9UHB9,Signal recognition particle subunit SRP68 OS=Homo sapiens OX=9606 GN=SRP68 PE=1 SV=2,0.005,2.589,3,2,3,2,627,70.7,8.56,4.48,2,0,,High,1,Methyl [R417; R420]
FALSE,High,Master Protein,Q9Y3I0,RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1,0,7.201,6,3,3,3,505,55.2,7.23,5.89,3,0,,High,1,
FALSE,High,Master Protein,P31943,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens OX=9606 GN=HNRNPH1 PE=1 SV=4,0,9.714,11,3,3,3,449,49.2,6.3,7.72,3,0,11534043,High,1,
FALSE,Low,Master Protein,O95271,Poly [ADP-ribose] polymerase tankyrase-1 OS=Homo sapiens OX=9606 GN=TNKS PE=1 SV=2,0.226,0.748,1,1,3,1,1327,142,7.05,6.4,1,0,40311668,High,1,
FALSE,Medium,Master Protein,Q09666,Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2,0.041,1.658,2,1,3,1,5890,628.7,6.15,1.66,1,0,1068372.75,High,1,
FALSE,High,Master Protein,P50748,Kinetochore-associated protein 1 OS=Homo sapiens OX=9606 GN=KNTC1 PE=1 SV=1,0,3.222,1,2,3,2,2209,250.6,5.97,5.26,2,0,,High,1,
FALSE,Low,Master Protein,O94886,CSC1-like protein 1 OS=Homo sapiens OX=9606 GN=TMEM63A PE=1 SV=3,0.201,0.883,1,1,3,1,807,92.1,7.27,0,1,0,4073266.25,High,1,
FALSE,Low,Master Protein,Q9H0Q0,CYFIP-related Rac1 interactor A OS=Homo sapiens OX=9606 GN=CYRIA PE=2 SV=1,0.11,1.165,6,1,3,1,323,37.3,6.01,6.83,1,0,,High,1,Methyl [K231]
FALSE,Low,Master Protein,Q9ULE0,Protein WWC3 OS=Homo sapiens OX=9606 GN=WWC3 PE=1 SV=3,0.233,0.733,1,1,3,1,1092,122.6,6.37,7,1,0,3348276.25,High,1,Phospho [T1069]
FALSE,High,Master Protein,Q13155,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2,0,7.732,7,2,3,2,320,35.3,8.22,8.33,2,0,4004826.625,High,1,
FALSE,High,Master Protein,Q709C8,Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1,0,7.574,1,3,3,3,3753,422.1,6.83,6.31,3,0,,High,1,
FALSE,Low,Master Protein,O15021,Microtubule-associated serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=MAST4 PE=1 SV=4,0.08,1.303,1,1,3,1,2623,283.9,8.62,6.93,1,0,2186697,High,1,Phospho [T2429]; Methyl [K2426]
FALSE,High,Master Protein,Q13501,Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1,0,9.061,13,3,3,3,440,47.7,5.22,6.86,3,0,761624.3125,High,1,
FALSE,Medium,Master Protein,Q9H7F0,Probable cation-transporting ATPase 13A3 OS=Homo sapiens OX=9606 GN=ATP13A3 PE=1 SV=4,0.042,1.701,1,1,3,1,1226,138,6.64,6.09,1,0,2334901.5,High,1,Phospho [Y191]
FALSE,High,Master Protein,Q06830,Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,0,3.6,9,2,3,2,199,22.1,8.13,3.97,2,0,438959.5,High,1,
FALSE,Low,Master Protein,P02792,Ferritin light chain OS=Homo sapiens OX=9606 GN=FTL PE=1 SV=2,0.215,0.798,3,1,3,1,175,20,5.78,0,1,0,354777.1875,High,1,
FALSE,High,Master Protein,P61019,Ras-related protein Rab-2A OS=Homo sapiens OX=9606 GN=RAB2A PE=1 SV=1,0,5.701,14,2,3,2,212,23.5,6.54,5.93,2,0,,High,1,
FALSE,Low,Master Protein,Q8N9H9,Uncharacterized protein C1orf127 OS=Homo sapiens OX=9606 GN=C1orf127 PE=2 SV=2,0.125,1.104,6,1,3,1,656,69.7,5.43,11.1,1,0,2493684.125,High,1,Phospho [S236; S250]; Methyl [R251]
FALSE,High,Master Protein,Q9UHD8,Septin-9 OS=Homo sapiens OX=9606 GN=SEPTIN9 PE=1 SV=2,0,8.545,6,3,3,3,586,65.4,8.97,4.58,3,0,,High,1,
FALSE,High,Master Protein,Q15233,Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4,0,6.856,8,3,3,2,471,54.2,8.95,6.71,3,0,,High,1,
FALSE,High,Master Protein,P05455,Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2,0,4.756,3,1,3,1,408,46.8,7.12,2.22,1,0,1476843.125,High,1,
FALSE,High,Master Protein,O60232,Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1,0,10.083,15,1,3,1,199,21.5,5.24,9.86,1,0,2318461,High,1,
FALSE,Low,Master Protein,Q8N0X2,Sperm-associated antigen 16 protein OS=Homo sapiens OX=9606 GN=SPAG16 PE=1 SV=2,0.172,0.994,4,1,3,1,631,70.8,6.33,9.79,1,0,7725459,High,1,Phospho [S557]; Methyl [K551]
FALSE,Low,Master Protein,Q5THJ4,Vacuolar protein sorting-associated protein 13D OS=Homo sapiens OX=9606 GN=VPS13D PE=1 SV=2,0.219,0.772,0,1,3,1,4388,491.6,6.58,6.77,1,0,,High,1,Methyl [R2213]
FALSE,Low,Master Protein,Q9NSB4,"Keratin, type II cuticular Hb2 OS=Homo sapiens OX=9606 GN=KRT82 PE=1 SV=3",0.08,1.31,1,1,3,1,513,56.6,6.74,5.98,1,0,9335061,High,1,
FALSE,High,Master Protein,Q8IUQ4,E3 ubiquitin-protein ligase SIAH1 OS=Homo sapiens OX=9606 GN=SIAH1 PE=1 SV=2,0,4.324,8,2,3,2,282,31.1,6.8,6.23,2,0,690540.5,High,1,
FALSE,Low,Master Protein,P53674,Beta-crystallin B1 OS=Homo sapiens OX=9606 GN=CRYBB1 PE=1 SV=2,0.119,1.126,11,1,3,1,252,28,8.56,11.34,1,0,9866208,High,1,Phospho [T38; T42]; Methyl [K24]
FALSE,Medium,Master Protein,Q6BDS2,UHRF1-binding protein 1 OS=Homo sapiens OX=9606 GN=UHRF1BP1 PE=1 SV=1,0.041,1.678,0,1,3,1,1440,159.4,6.14,4.21,1,0,42329500,High,1,
FALSE,Low,Master Protein,Q6Y7W6,GRB10-interacting GYF protein 2 OS=Homo sapiens OX=9606 GN=GIGYF2 PE=1 SV=1,0.16,1.015,1,1,3,1,1299,150,5.54,6.07,1,0,5751471.5,High,1,Methyl [R192]
FALSE,High,Master Protein,P45974,Ubiquitin carboxyl-terminal hydrolase 5 OS=Homo sapiens OX=9606 GN=USP5 PE=1 SV=2,0,9.294,3,2,2,2,858,95.7,5.03,4.47,2,0,,High,1,Met-loss+Acetyl [N-Term]
FALSE,High,Master Protein,Q16777,Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4,0,8.298,22,2,2,2,129,14,10.9,5.21,2,0,3188558,High,1,
FALSE,High,Master Protein,P40306,Proteasome subunit beta type-10 OS=Homo sapiens OX=9606 GN=PSMB10 PE=1 SV=1,0,10.428,11,2,2,2,273,28.9,7.81,3.64,2,0,627527.375,High,1,
FALSE,Medium,Master Protein,Q8IXJ9,Polycomb group protein ASXL1 OS=Homo sapiens OX=9606 GN=ASXL1 PE=1 SV=4,0.049,1.536,2,2,2,2,1541,165.3,6.21,0,2,0,807056.5625,High,1,Phospho [T1388; S1391]
FALSE,Low,Master Protein,Q15058,Kinesin-like protein KIF14 OS=Homo sapiens OX=9606 GN=KIF14 PE=1 SV=1,0.177,0.948,1,1,2,1,1648,186.4,7.91,0,1,0,,High,1,Phospho [S173]; Methyl [K194]
FALSE,Low,Master Protein,Q9HCK8,Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=5,0.208,0.857,0,1,2,1,2581,290.3,6.47,0,1,0,2995314,High,1,
FALSE,High,Master Protein,P26196,Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens OX=9606 GN=DDX6 PE=1 SV=2,0,6.541,7,2,2,2,483,54.4,8.66,3.55,2,0,687054.8125,High,1,
FALSE,Low,Master Protein,Q14683,Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2,0.107,1.181,0,1,2,1,1233,143.1,7.64,0,1,0,1417659.125,High,1,
FALSE,High,Master Protein,P27816,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3,0,7.641,2,2,2,2,1152,120.9,5.43,5.11,2,0,296729.8438,High,1,
FALSE,Low,Master Protein,Q13202,Dual specificity protein phosphatase 8 OS=Homo sapiens OX=9606 GN=DUSP8 PE=1 SV=2,0.219,0.787,1,1,2,1,625,65.8,8.24,3.83,1,0,2501394.5,High,1,
FALSE,High,Master Protein,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1,0,3.648,7,2,2,2,249,28.6,4.09,0,2,0,1572125.375,High,1,
FALSE,Low,Master Protein,Q9NTG1,Polycystic kidney disease and receptor for egg jelly-related protein OS=Homo sapiens OX=9606 GN=PKDREJ PE=2 SV=2,0.05,1.472,1,2,2,1,2253,255.3,9.11,1.78,2,0,,High,1,Phospho [S1426]
FALSE,Low,Master Protein,O94993,Transcription factor SOX-30 OS=Homo sapiens OX=9606 GN=SOX30 PE=1 SV=1,0.218,0.783,5,1,2,1,753,81.8,7.37,0,1,0,414555.7813,High,1,Phospho [S232; S239]; Methyl [R259]
FALSE,High,Master Protein,A6NMY6,Putative annexin A2-like protein OS=Homo sapiens OX=9606 GN=ANXA2P2 PE=5 SV=2,0,3.43,3,1,2,1,339,38.6,6.95,5.14,1,0,1080753,High,1,
FALSE,Medium,Master Protein,Q00722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2 OS=Homo sapiens OX=9606 GN=PLCB2 PE=1 SV=2",0.028,1.861,3,2,2,2,1185,133.9,6.29,4.43,2,0,4040567.75,High,1,Phospho [S849]
FALSE,High,Master Protein,P01876,Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2,0,5.879,6,2,2,2,353,37.6,6.51,4.15,2,0,,High,1,
FALSE,Low,Master Protein,Q7RTY8,Transmembrane protease serine 7 OS=Homo sapiens OX=9606 GN=TMPRSS7 PE=2 SV=3,0.207,0.829,2,1,2,1,843,94.4,8.48,0,1,0,11390083,High,1,Phospho [S9]
FALSE,High,Master Protein,Q2NL82,Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens OX=9606 GN=TSR1 PE=1 SV=1,0,4.425,3,2,2,2,804,91.8,7.42,4.49,2,0,,High,1,
FALSE,Low,Master Protein,O14827,Ras-specific guanine nucleotide-releasing factor 2 OS=Homo sapiens OX=9606 GN=RASGRF2 PE=1 SV=2,0.252,0.714,1,1,2,1,1237,140.7,7.53,4.21,1,0,4765061.5,High,1,Phospho [S180]
FALSE,High,Master Protein,P61513,60S ribosomal protein L37a OS=Homo sapiens OX=9606 GN=RPL37A PE=1 SV=2,0.003,2.83,13,1,2,1,92,10.3,10.43,0,1,0,,High,1,
FALSE,Low,Master Protein,Q86UE8,Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=2,0.148,1.047,1,1,2,1,772,87.6,8.41,0,1,0,941413.0625,High,1,
FALSE,Medium,Master Protein,Q15746,"Myosin light chain kinase, smooth muscle OS=Homo sapiens OX=9606 GN=MYLK PE=1 SV=4",0.049,1.548,0,1,2,1,1914,210.6,6.15,2.8,1,0,34296608,High,1,
FALSE,Low,Master Protein,Q13111,Chromatin assembly factor 1 subunit A OS=Homo sapiens OX=9606 GN=CHAF1A PE=1 SV=3,0.2,0.888,1,1,2,1,956,106.8,5.94,0,1,0,232281.7656,High,1,
FALSE,Low,Master Protein,Q9H270,Vacuolar protein sorting-associated protein 11 homolog OS=Homo sapiens OX=9606 GN=VPS11 PE=1 SV=1,0.209,0.811,1,1,2,1,941,107.8,7.05,1.68,1,0,,High,1,
FALSE,High,Master Protein,Q99666,RANBP2-like and GRIP domain-containing protein 5/6 OS=Homo sapiens OX=9606 GN=RGPD5 PE=1 SV=3,0,6.099,2,2,2,2,1765,198.8,6.42,2.18,2,0,334852.625,High,1,
FALSE,High,Master Protein,P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens OX=9606 GN=SNRPD2 PE=1 SV=1,0,4.355,15,2,2,2,118,13.5,9.91,4.51,2,0,3362847.375,High,1,Met-loss+Acetyl [N-Term]
FALSE,Medium,Master Protein,Q86WA8,"Lon protease homolog 2, peroxisomal OS=Homo sapiens OX=9606 GN=LONP2 PE=1 SV=1",0.042,1.698,3,2,2,2,852,94.6,7.3,3.85,2,0,32962044,High,1,
FALSE,High,Master Protein,Q13765,Nascent polypeptide-associated complex subunit alpha OS=Homo sapiens OX=9606 GN=NACA PE=1 SV=1,0,5.818,7,1,2,1,215,23.4,4.56,7.37,1,0,1097918.875,High,1,
FALSE,High,Master Protein,P21333,Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4,0,4.116,1,2,2,2,2647,280.6,6.06,2.06,2,0,1502179.25,High,1,
FALSE,Low,Master Protein,Q9HAW4,Claspin OS=Homo sapiens OX=9606 GN=CLSPN PE=1 SV=3,0.175,0.987,1,1,2,1,1339,151,4.82,1.85,1,0,34296608,High,1,
FALSE,Low,Master Protein,Q8WW24,Tektin-4 OS=Homo sapiens OX=9606 GN=TEKT4 PE=1 SV=1,0.132,1.1,4,1,2,1,435,50.6,6.44,4.2,1,0,2676274,High,1,Phospho [S69]
FALSE,Low,Master Protein,Q92608,Dedicator of cytokinesis protein 2 OS=Homo sapiens OX=9606 GN=DOCK2 PE=1 SV=2,0.213,0.807,1,1,2,1,1830,211.8,6.87,0,1,0,,High,1,Phospho [T787; T788; Y798; S801]; Methyl [K797]
FALSE,High,Master Protein,Q8IUR7,Armadillo repeat-containing protein 8 OS=Homo sapiens OX=9606 GN=ARMC8 PE=1 SV=2,0,5.551,3,2,2,2,673,75.5,6.73,4.1,2,0,,High,1,
FALSE,High,Master Protein,Q16890,Tumor protein D53 OS=Homo sapiens OX=9606 GN=TPD52L1 PE=1 SV=1,0,6.749,7,1,2,1,204,22.4,5.62,7.97,1,0,1927989.25,High,1,
FALSE,Low,Master Protein,Q8N511,Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1,0.26,0.701,2,1,2,1,208,23.1,9.01,0,1,0,2512867.75,High,1,
FALSE,Medium,Master Protein,Q9Y2F5,Little elongation complex subunit 1 OS=Homo sapiens OX=9606 GN=ICE1 PE=1 SV=5,0.01,2.244,0,1,2,1,2266,247.7,5.48,4.23,1,0,2484281.375,High,1,
FALSE,Low,Master Protein,Q9Y487,V-type proton ATPase 116 kDa subunit a isoform 2 OS=Homo sapiens OX=9606 GN=ATP6V0A2 PE=1 SV=2,0.085,1.28,3,1,2,1,856,98,6.61,4.51,1,0,,High,1,Phospho [T352]
FALSE,High,Master Protein,Q99933,BAG family molecular chaperone regulator 1 OS=Homo sapiens OX=9606 GN=BAG1 PE=1 SV=4,0,3.054,3,1,2,1,345,38.8,7.81,4.11,1,0,,High,1,
FALSE,Medium,Master Protein,Q9BWT7,Caspase recruitment domain-containing protein 10 OS=Homo sapiens OX=9606 GN=CARD10 PE=1 SV=2,0.049,1.564,1,1,2,1,1032,115.9,5.95,1.65,1,0,37013692,High,1,
FALSE,Medium,Master Protein,P0C7T5,Ataxin-1-like OS=Homo sapiens OX=9606 GN=ATXN1L PE=1 SV=1,0.024,1.947,3,1,2,1,689,73.3,6.6,3.7,1,0,32282935,High,1,Phospho [T330]; Methyl [R328]
FALSE,High,Master Protein,P61163,Alpha-centractin OS=Homo sapiens OX=9606 GN=ACTR1A PE=1 SV=1,0,7.215,10,2,2,2,376,42.6,6.64,5.98,2,0,1105850.25,High,1,
FALSE,Low,Master Protein,Q9HCE1,Helicase MOV-10 OS=Homo sapiens OX=9606 GN=MOV10 PE=1 SV=2,0.051,1.478,1,1,2,1,1003,113.6,8.82,0,1,0,,High,1,
FALSE,Low,Master Protein,Q9H2Y7,Zinc finger protein 106 OS=Homo sapiens OX=9606 GN=ZNF106 PE=1 SV=1,0.088,1.257,0,1,2,1,1883,208.8,7.15,3.61,1,0,3736412,High,1,
FALSE,Low,Master Protein,Q9HBA9,Putative N-acetylated-alpha-linked acidic dipeptidase OS=Homo sapiens OX=9606 GN=FOLH1B PE=2 SV=1,0.087,1.26,8,1,2,1,442,50,7.02,2.18,1,0,,High,1,Methyl [R155]
